WORD	CLUSTER_ID
monikulttuurisuus	2
reunaehto	2
hävitys	2
kusettaa	2
tuonpuoleinen	2
päättävä|isyys	2
väärennös	2
noviisi	2
loputtomiin	2
epä|rehellinen	2
kuopata	2
naamioitua	2
näkö|kanta	2
hämärtää	2
yhdetä	2
korrelaatio	2
ulkoapäin	2
sivistää	2
henki|maa|ilma	2
yksilö|taso	2
tarkkaavaisuus	2
sala|liitto|teoria	2
peruuttamaton	2
haltuunotto	2
luisua	2
veisata	2
vietti	2
monasti	2
marttyyri	2
rikka	2
raha|pula	2
myötävaikuttaa	2
klooni	2
primitiivinen	2
tympeä	2
juudas	2
henki|syys	2
löyhä	2
loisia	2
syvältä	2
hyvis	2
suhteeton	2
sata|prosenttisesti	2
hyödyllisyys	2
puhe|kieli	2
humaani	2
jokamies	2
aivopestä	2
sieto|kyky	2
tarpeettomasti	2
realistisesti	2
valehtelija	2
eheys	2
toinen|ilta	2
irtaantua	2
otaksua	2
fokus	2
ruotsi|kieli	2
suvaitsemattomuus	2
tuttava|piiri	2
pimento	2
risti|riitaisuus	2
kuuliaisuus	2
tuoja	2
masentunut	2
rehottaa	2
optimismi	2
auttava	2
feminiininen	2
hyvä|tuloinen	2
heite	2
aggressiivisuus	2
lujittaa	2
prostituoida	2
paremmuus|järjestys	2
vähä|osainen	2
pahoittaa	2
vähääkään	2
kaksijakoinen	2
harjaantua	2
ylitsepääsemätön	2
kavahtaa	2
doping	2
substanssi	2
lainaus|merkki	2
todistella	2
halveksunta	2
kaikkeus	2
ylpeillä	2
johdon|mukaisuus	2
viivyttää	2
piilevä	2
Hegel	2
alku|lähde	2
elämän|muutos	2
anteeksianto	2
verbaalinen	2
hajallaan	2
homo|seksuaalinen	2
hysteria	2
auliisti	2
ankkuroida	2
vasta|kaiku	2
samastua	2
tuomas	2
lohdullinen	2
valkeus	2
hyökkäävä	2
itsetarkoitus	2
parannus|ehdotus	2
solvata	2
kieroutua	2
ohjattava	2
epä|tyypillinen	2
aamen	2
raiskaaja	2
perus|luonne	2
vastedes	2
kauaskantoinen	2
kauheus	2
näinollen	2
puhuttelu	2
määräävä	2
kallis|arvoinen	2
kiihko	2
laatuinen	2
synteesi	2
terminologia	2
jää|vuori	2
kasvoton	2
sivu|seikka	2
yksisuuntainen	2
orjuuttaa	2
analogia	2
avaruus|olento	2
keski|luokkainen	2
orientoitua	2
tekonen	2
uskon|tunnustus	2
kasvotusten	2
kirja|kieli	2
kyvykkyys	2
fariseus	2
latistaa	2
mukanaolo	2
keski|ikä	2
huolimaton	2
spekulointi	2
sokeasti	2
herruus	2
rohkaisu	2
sata|prosenttinen	2
relevantti	2
noituus	2
yhteis|peli	2
kaupunkilainen	2
naimaton	2
jalostua	2
kieli|kuva	2
heppoinen	2
yleis|pätevä	2
myöntyä	2
korvautua	2
vahingon|ilo	2
kompleksi	2
avio	2
tehottomuus	2
vastaavuus	2
alku|kirjain	2
toivottu	2
tuiki	2
anarkismi	2
runnella	2
vastuun|tuntoinen	2
nivoutua	2
harha|luulo	2
uutisointi	2
somessa	2
väli|vaihe	2
kuvottaa	2
elin|vuosi	2
raadollinen	2
Merkurius	2
hyllyttää	2
mieli|valta	2
debatti	2
tallaaja	2
sekavuus	2
lyhyt|näköinen	2
semanttinen	2
ala|kulttuuri	2
vaihto|kauppa	2
paitsio	2
vaaka|lauta	2
päivän|selvä	2
yksiin	2
evankelista	2
teko|pyhä	2
läsnäoleva	2
ylenpalttinen	2
viattomuus	2
etu|lyönti|asema	2
pandemia	2
riitely	2
ikä|ero	2
ruusuinen	2
selvennys	2
riski|otto	2
valve|utua	2
kasvokkain	2
idealismi	2
ilmenemis|muoto	2
kommunikointi	2
pöyristyttää	2
sananmukaisesti	2
perinpohjainen	2
pesiytyä	2
paljous	2
sini|silmäinen	2
asia|sisältö	2
vääristymä	2
antelias	2
päivä|järjestys	2
instanssi	2
suoria	2
oikeutetusti	2
saastainen	2
arvo|pohja	2
osviitta	2
psykopaatti	2
suitsia	2
narsistinen	2
Sigmund	2
kunnioittava	2
uho	2
kauppa|tavara	2
vaikutin	2
kiroilu	2
lähimpänä	2
suhteellisuus|teoria	2
kierto|kulku	2
elämän|asenne	2
vasta|vuoroisesti	2
hengellisyys	2
Kor	2
innokkuus	2
vaikkakaan	2
kulttuurisesti	2
ymmärtävä	2
keskustelu|kumppani	2
simpanssi	2
problematiikka	2
lähentyä	2
vanhastaan	2
kulloinenkin	2
syytellä	2
kerrostuma	2
laskelmoida	2
vieroksua	2
kompastus|kivi	2
luovasti	2
väli|muoto	2
pääte|piste	2
aggressiivisesti	2
huomion|arvoinen	2
nolata	2
halveksua	2
voitto|kulku	2
monitahoinen	2
Sokrates	2
rajallisuus	2
liturgia	2
pessimistinen	2
mentaalinen	2
syys|täkki	2
korostus	2
luonnehdinta	2
epä|uskoinen	2
aikido	2
itsetyydytys	2
haaskata	2
puntaroida	2
kaksikielisyys	2
syleillä	2
merkitsevä	2
Siion	2
monikko	2
äärimmäisyys	2
sattuman|varaisesti	2
kyvytön	2
Aadam	2
sokeus	2
itsepuolustus	2
yhteis|kunta|luokka	2
ennakko|odotus	2
pahiten	2
törkeästi	2
pappeus	2
useimpia	2
dilemma	2
musta|maalata	2
psyko|analyysi	2
ailahdella	2
vaikutus|piiri	2
hierarkkinen	2
summittaisesti	2
pää|syy	2
ilmentyä	2
omakohtaisesti	2
pyhäkkö	2
epä|jumala	2
eläimellinen	2
geneettisesti	2
maksu|mies	2
suotaa	2
elämän|kumppani	2
synnyttäjä	2
kahtiajako	2
etäällä	2
Hikipedian	2
kasvu|ympäristö	2
epä|tasa-arvo	2
ominaispiirre	2
jumalten	2
painolasti	2
kristikunta	2
ainutlaatuisuus	2
murros|ikäinen	2
perverssi	2
turhan|päiväinen	2
riskeerata	2
totuuden|mukainen	2
jäsennellä	2
materialistinen	2
omaatuntoa	2
<NUM>	3
kaupunki	3
alue	3
Helsinki	3
sijaita	3
asua	3
talo	3
perustaa	3
klo	3
kirkko	3
ravintola	3
oy	3
Turku	3
Tampere	3
keskusta	3
paikallinen	3
lähellä	3
lauantai	3
rakennus	3
valmistua	3
Oulu	3
ranta	3
terve|tulo	3
asukas	3
kylä	3
alkaen	3
seura|kunta	3
kirjasto	3
saari	3
kilo|metri	3
torstai	3
katu	3
meri	3
sijainti	3
vuokrata	3
elo|kuu	3
toimisto	3
Espoo	3
seutu	3
reitti	3
museo	3
keski|viikko	3
maisema	3
Jyväskylä	3
tiistai	3
pohjoinen	3
Kuopio	3
bussi	3
km	3
sairaala	3
mökki	3
Lahti	3
päässä	3
kokoontua	3
ma	3
järvi	3
Vantaa	3
puu|tarha	3
varrella	3
palkinto|yö	3
lounas	3
linna	3
Lappi	3
yöpyä	3
Hyvinkää	3
vastaanotto	3
keskus	3
kahvila	3
tontti	3
puisto	3
paikka|kunta	3
pelto	3
maa|kunta	3
pää|kaupunki|seutu	3
näkymä	3
etelä	3
myymälä	3
retki	3
messu	3
Vaasa	3
jonne	3
haku|ehto	3
Pori	3
maa|seutu	3
satama	3
lähin	3
kerho	3
läheisyys	3
vapaa|aika	3
Tukholma	3
avoinna	3
tuntuma	3
yritys|haku	3
tori	3
Hämeenlinna	3
vilkas	3
viihtyisä	3
itä	3
päivä|koti	3
opastaa	3
metro	3
rinne	3
pysäköinti	3
Pe	3
vanhin	3
Su	3
Joensuu	3
Tallinna	3
kallio	3
Porvoo	3
kartano	3
apteekki	3
Kouvola	3
Pirkanmaa	3
mäki	3
majoittua	3
Lappeenranta	3
lapsi|perhe	3
kauppias	3
pe	3
kalastus	3
rannikko	3
torni	3
Mikkeli	3
Keski|Suomi	3
toimi|piste	3
väylä	3
Häme	3
Kotka	3
kunto|sali	3
Kajaani	3
kaupunki|opas	3
kunnostaa	3
Rovaniemi	3
nro	3
pystyttää	3
matkailija	3
eteläinen	3
opastus	3
haudata	3
omakotitalo	3
kylpylä	3
ala|kerta	3
Kainuu	3
silta	3
kauppa|keskus	3
Raahe	3
näkö|ala	3
lahti	3
laituri	3
kaupungin|osa	3
Seinäjoki	3
hehtaari	3
Tapiola	3
pitäjä	3
rauta|tie|asema	3
kerros|talo	3
risteys	3
Kokkola	3
vuosi|kokous	3
vesistö	3
maa|tila	3
uusi|maa	3
Kemi	3
edusta	3
II	3
Savonlinna	3
Etelä|Suomi	3
kansallis|puisto	3
saaristo	3
parkki|paikka	3
Satakunta	3
laakso	3
varkaus	3
Lohja	3
pyöräily	3
joen|suu	3
taide|museo	3
karsi	3
hautaus|maa	3
Rauma	3
lääni	3
Pohjois|Karjala	3
toimi|tila	3
lampi	3
kesäisin	3
lähi|alue	3
aukio	3
risteily	3
Ahvenanmaa	3
Varsinais|Suomi	3
kastaa	3
Imatra	3
aukiolo|aika	3
itäinen	3
asuin|alue	3
piha|piiri	3
kyltti	3
luostari	3
latu	3
kaupunki|lainen	3
huvila	3
Viipuri	3
Kaleva	3
lippu|kunta	3
linja-auto	3
remontoida	3
halki	3
kortteli	3
ostoskeskus	3
Savo	3
palatsi	3
tunneli	3
pysäkki	3
avajainen	3
asema|kaava	3
uima|ranta	3
viikon|loppuisin	3
asuin|paikka	3
Pohjanmaa	3
maja	3
kaupungin|valtuusto	3
Kuusamo	3
riihi|mäki	3
mikkeli	3
saha	3
Kerava	3
mylly	3
kalastaja	3
Saimaa	3
Tornio	3
moottori|tie	3
kirkon|kylä	3
koti|paikka	3
toimi|paikka	3
Naantali	3
lähtö|päivä	3
vuokra-asunto	3
ajo|matka	3
Pohjois|Suomi	3
kukkula	3
pää|rakennus	3
jyvänen|kylä	3
uima|halli	3
asutus	3
tavara|talo	3
avara	3
kuve	3
toimi|alue	3
koski	3
raunio	3
Forssa	3
kirppu|tori	3
syys|kokous	3
yritys|opas	3
Heinola	3
hiekka|ranta	3
järvi|pää	3
Sipoo	3
pohjois|puoli	3
tapahtumapaikka	3
Loviisa	3
ammuskelu	3
valta|tie	3
karja	3
kesä|mökki	3
navetta	3
Jämsä	3
puoleinen	3
Tikkurila	3
tunturi	3
jää|halli	3
parkki	3
arktinen	3
varrelta	3
Raisio	3
muisto|merkki	3
Rovaniemellä	3
palko	3
kunnostus	3
kilta	3
Iisalmi	3
kunta|liitos	3
golf|kenttä	3
ala-aste	3
rakennuttaa	3
linnoitus	3
harju	3
suunnitteilla	3
vuoristo	3
paja	3
kolari	3
neliö|metri	3
Lapua	3
metro|asema	3
seinä|joki	3
sisäänkäynti	3
pub	3
kyläläinen	3
kaupungin|talo	3
Oslo	3
Mäntsälä	3
perhe|yritys	3
lähiö	3
Vihti	3
etelä|puoli	3
lappi	3
terminaali	3
kampus	3
Töölö	3
erä|maa	3
vasta|pää	3
kappeli	3
vannas	3
kesä|aika	3
rauta|tie	3
kaavoitus	3
eläin|tarha	3
partio|lainen	3
su	3
ha	3
päivystää	3
prisma	3
Tuusula	3
tuomio|kirkko	3
poliisi|laitos	3
niitty	3
toiminta-alue	3
krs	3
koti|seutu	3
urheilu|seura	3
Kontula	3
Pohja	3
talvisin	3
rauma	3
pohjois|osa	3
pysäköidä	3
maan|tie	3
Kanta|Häme	3
kioski	3
trooppinen	3
pysäköinti|paikka	3
Pieksämäki	3
taajama	3
kuljetus|palvelu	3
suomi|lahti	3
Keuruu	3
Pohjois|Savo	3
maanantainen	3
Hamina	3
tiistai|ilta	3
ydin|keskusta	3
konttori	3
varteen	3
liikennöidä	3
varressa	3
palo|kunta	3
terveys|asema	3
Ylöjärvi	3
Pohjois|Pohjanmaa	3
ilmoitus|taulu	3
torppa	3
cafe	3
Pasila	3
pelastus|laitos	3
kirkon|kirja	3
torstainen	3
pää|konttori	3
ke	3
Etelä|Savo	3
vuo|saari	3
Inari	3
seppä	3
ajan|varaus	3
matka|huolto	3
kodikas	3
Malm	3
maan|alainen	3
Kuhmo	3
osuuspankki	3
vyöhyke	3
huolto|asema	3
levittäytyä	3
Sokos	3
tiistainen	3
maja|talo	3
putiikki	3
kaupungin|teatteri	3
keski|suomalainen	3
perinteikäs	3
Paimio	3
idyllinen	3
Kauniainen	3
leirintä|alue	3
kasvillisuus	3
kevät|kokous	3
salo	3
Lempäälä	3
Riika	3
perus|korjaus	3
majakka	3
talkoo	3
jalan|kulkija	3
perjantainen	3
kulttuuri|keskus	3
Loimaa	3
raitio|vaunu	3
juhla|sali	3
loma|mökki	3
Lieksa	3
autio	3
sisä|piha	3
raitio|liikenne	3
piha-alue	3
pyörä|tie	3
ympärivuotinen	3
Sotkamo	3
Etelä|Karjala	3
asun|tola	3
kansa|koulu	3
virkistys	3
Hampuri	3
lauantainen	3
näyttely|tila	3
seutu|kunta	3
liikenne|yhteys	3
hlö	3
niemi	3
kotka	3
mikrofilmata	3
Kemijoki	3
arkisin	3
Ylivieska	3
Kamppi	3
museo|virasto	3
kirkko|nummi	3
pappila	3
yöpyjä	3
Etelä|Pohjanmaa	3
ti	3
etelä|osa	3
asuin|rakennus	3
nouto|pöytä	3
keskus|sairaala	3
Lieto	3
vanhain|koti	3
taipale	3
maa-alue	3
hiippa|kunta	3
varus|kunta	3
salko	3
osuuskauppa	3
yksiö	3
Juva	3
ryhmä|varaus	3
sunnuntainen	3
Kemijärvi	3
leipomo	3
kide	3
itä|puoli	3
sisäänpääsy	3
laavu	3
lähtö|paikka	3
lape|ranta	3
panimo	3
puoti	3
illan|vietto	3
Hanko	3
Loppi	3
Metsähallitus	3
huvi|puisto	3
kävely|katu	3
kunnan|valtuusto	3
Hollola	3
kanootti	3
yleis|kaava	3
rivi|talo	3
Tartto	3
uusi|kaupunki	3
suomi|linna	3
Kymenlaakso	3
ruokala	3
Länsi|Suomi	3
kauppa|halli	3
syrjäinen	3
kaavoittaa	3
Haukipudas	3
talvi|kausi	3
vesi|alue	3
torstai|ilta	3
istumapaikka	3
kesä|kausi	3
kahvio	3
Ikaalinen	3
kaakko	3
salmi	3
länsi|puoli	3
arkeologinen	3
kaupungin|kirjasto	3
Kalajoki	3
huono|kuntoinen	3
kulku|reitti	3
HUOM	3
asukas|luku	3
kulku|yhteys	3
kulttuuri|historia	3
vehreä	3
paikallis|lehti	3
sunnuntaisin	3
vaakuna	3
Kauhava	3
Outokumpu	3
varrelle	3
seura|kunta|yhtymä	3
kannas	3
sisä|maa	3
liike|tila	3
Kauhajoki	3
kauppa|tori	3
Helsinki|Vantaa	3
bussi|pysäkki	3
erikois|liike	3
luonnon|suojelu|alue	3
aitta	3
Valkeakoski	3
Nurmes	3
martta	3
Järvenpää	3
melonta	3
terve|tulli	3
Kittilä	3
Pirkkala	3
tienoo	3
musiikki|opisto	3
pysäköinti|alue	3
Liminka	3
auditorio	3
Petroskoi	3
varikko	3
majoittaa	3
keväisin	3
Laitila	3
Ruka	3
Sastamala	3
leppä|vaara	3
Kempele	3
esi|koululainen	3
pirtti	3
aidata	3
lähi|seutu	3
palvelu|talo	3
Nummela	3
Jukola	3
Keski|uusi|maa	3
kabinetti	3
kesä|teatteri	3
Kangasala	3
merellinen	3
Pietarsaari	3
lieve	3
lipun|myynti	3
Viikki	3
retkeily	3
pääsy|lippu	3
Siuntio	3
länsi|rannikko	3
Lev	3
kylä|yhdistys	3
koskematon	3
yhteis|koulu	3
puu|talo	3
neliö|kilo|metri	3
opaste	3
vuo|katti	3
kampaamo	3
kirja|paino	3
pää|kirjasto	3
keski|viikko|ilta	3
Kirkkonummi	3
näytteilleasettaja	3
ma-pe	3
Alvar	3
Karkkila	3
luonnon|suojelu|liitto	3
sääntö|määräinen	3
Ky	3
pohjan|maa	3
nurmi|järvi	3
pato	3
Fiskars	3
ampumavälikohtauksessa	3
hätä|keskus	3
Riihimäki	3
Shell	3
linja-auto|asema	3
leikki|puisto	3
messu|keskus	3
paviljonki	3
sata|kunta	3
syksyisin	3
Meilahti	3
lautta|saari	3
säästö|pankki	3
Asukas	3
syys	3
ala|koulu	3
kivi|jalka	3
Kaustinen	3
Kymi	3
Niiralan	3
Lemminkäinen	3
vesi|putous	3
meri|alue	3
metsikkö	3
ravi|rata	3
Äänekoski	3
kunnostus|työ	3
haka|niemi	3
kaksio	3
luonto|polku	3
os	3
katselmus	3
Huittinen	3
kala|joki	3
palvelu|piste	3
Kankaanpää	3
nuoriso|seura	3
talvi|aika	3
Toimi	3
kaksikerroksinen	3
suojelu|alue	3
Vammala	3
vireä	3
oleskelu|tila	3
Uudellamaalla	3
Heta	3
rauta|kauppa	3
vastaanotto|keskus	3
hiihto|keskus	3
edus|kunta|talo	3
Kreeta	3
urheilu|kenttä	3
lyseo	3
motoristi	3
juna|asema	3
matkailu|kohde	3
asunto|pula	3
rakennus|paikka	3
Ylläs	3
keski|viikkoinen	3
ratsastus|koulu	3
remontointi	3
Unesco	3
uudis|rakennus	3
savo	3
Laukaa	3
tuuli|mylly	3
Tammela	3
Kaakkois|Suomi	3
Janakkala	3
Laatokka	3
luonnon|kaunis	3
lehto	3
aurinko|rannikko	3
moottori|kelkka	3
viihtyisyys	3
auto|koulu	3
pizzeria	3
lauantaisin	3
koulu|matka	3
PL	3
Päijänne	3
Oulunsalo	3
osakunta	3
Keski|Pohjanmaa	3
Akaa	3
kaupunki|kuva	3
Vimpeli	3
haku|tieto	3
naapuri|kunta	3
maa|merkki	3
evakuoida	3
oulu	3
hirsi|talo	3
asunnoton	3
viheralue	3
Pispala	3
savu|sauna	3
kivi|kausi	3
myynti|piste	3
ramppi	3
loma|kylä	3
kurki	3
Muurame	3
Orimattila	3
Lounais|Suomi	3
kohtaamis|paikka	3
ruoka|paikka	3
talkoo|työ	3
kanta|kaupunki	3
leiri|keskus	3
halkoa	3
joulu|juhla	3
maalais|kunta	3
hela|torstai	3
parkki|halli	3
kauha|joki	3
sola	3
kylä|koulu	3
pelti|poliisi	3
nuoriso|talo	3
saari|selkä	3
patio	3
asuin|talo	3
Nivala	3
kymi|laakso	3
urheilu|opisto	3
ranta|viiva	3
ranta|sauna	3
aura|joki	3
Ivalo	3
asumus	3
Eura	3
luonnon|tilainen	3
teollisuus|alue	3
kamari	3
valo|kuva|näyttely	3
sauna|ilta	3
länsi|ranta	3
kaivaus	3
pankki|automaatti	3
ostari	3
hämäläinen	3
apteekkari	3
poliisi|asema	3
Muhos	3
jää|meri	3
ruukki	3
Kokemäki	3
verstas	3
kulttuuri|tapahtuma	3
kesä|leiri	3
Ähtäri	3
Keski	3
kulttuuri|ympäristö	3
linna|mäki	3
liikenne|merkki	3
kataja|nokka	3
nummi	3
tyhjillään	3
Ulvila	3
peruskorjata	3
joki|laakso	3
Kiiminki	3
itä|keskus	3
evakko	3
kasvi|tieteellinen	3
koti|talo	3
rakennus|oikeus	3
Vallila	3
laskettelu	3
toiminta|keskus	3
kilpailu|keskus	3
Oulainen	3
Nilsiä	3
Pohjois	3
lastenkoti	3
ajo-ohje	3
koti|paikka|kunta	3
pesula	3
napa|piiri	3
pää|katu	3
koillinen	3
Ilomantsi	3
itä|raja	3
luonnon|puisto	3
Nurmijärvi	3
Somero	3
liike|rakennus	3
itä|osa	3
talka	3
lakeus	3
loma|keskus	3
ennätys|määrä	3
puu|seppä	3
veneily	3
Hämeenkyrö	3
Sortavala	3
varasto|tila	3
keskus|tori	3
pito|paikka	3
ABC	3
tuli|palko	3
kylä|kauppa	3
leikki|paikka	3
risteillä	3
pyhä|järvi	3
Stockmannin	3
meijeri	3
pudas|järvi	3
Pohjois|Italia	3
lappilainen	3
perhe|juhla	3
tivoli	3
majoitus|tila	3
Toijala	3
harrastus|mahdollisuus	3
messut|keskus	3
kulku|väylä	3
ori|vesi	3
Finlayson	3
Päijät	3
nelos|tie	3
ruoho|lahti	3
kaapeli|tehdas	3
keidas	3
koti|kylä	3
juhla|paikka	3
Lappajärvi	3
kala|satama	3
kansallis|museo	3
toimisto|tila	3
korkeus|ero	3
koulu|rakennus	3
kolmisen|kymmenen	3
Nastola	3
Raasepori	3
Ilmajoki	3
ruoka|sali	3
jumbo	3
vilkkaasti	3
Joutseno	3
Piikkiö	3
Kangasniemi	3
Kaisaniemi	3
valkea|koski	3
Kuortane	3
cumulus	3
savo|linna	3
viini|tila	3
virkistys|käyttö	3
Eurajoki	3
entisöidä	3
Köln	3
kivikko	3
meren|ranta	3
liikunta|rajoitteinen	3
suistua	3
vakituisesti	3
retkeillä	3
Mänttä	3
katu|taso	3
Utsjoki	3
Puumala	3
perä|meri	3
ranta|katu	3
tapa|nila	3
länsi|osa	3
Käpylä	3
ajo|rata	3
seura|kunta|talo	3
virkistys|alue	3
hoitola	3
Laihia	3
koli	3
sauna|tila	3
Ursa	3
Parkano	3
hiekka|tie	3
tora	3
vanha|kaupunki	3
Posio	3
kivi|talo	3
luode	3
Linen	3
esi|historiallinen	3
Parikkala	3
Ruukki	3
Siilinjärvi	3
kulttuuri|talo	3
taide|koulu	3
Ypäjä	3
tasanko	3
maa|kunta|kaava	3
juhla|tilaisuus	3
kunnan|talo	3
kivi|kautinen	3
Sörnäinen	3
raitti	3
kulttuuri|historiallinen	3
ranta-alue	3
kiuru|vesi	3
Maarianhamina	3
Koli	3
lähi|kunta	3
mylly|puro	3
pääsy|maksu	3
Valamo	3
luonto|arvo	3
veneilijä	3
lähtö|aika	3
kiito|tie	3
ampua|tapaus	3
metsähallitus	3
Itä|Helsinki	3
metsäinen	3
kauppa|katu	3
kaupunki|museo	3
metsä|tie	3
Kumpula	3
Ranua	3
makasiini	3
vuode|paikka	3
päivä|retki	3
Malmö	3
edestakainen	3
työmatkalainen	3
urheilu|keskus	3
esineistö	3
saaristo|meri	3
Ateneum	3
yksityis|tilaisuus	3
yleisö|tilaisuus	3
inventointi	3
kierrätys|keskus	3
Natura	3
auto|paikka	3
asuin|ympäristö	3
keskus|puisto	3
Enontekiö	3
työ|väen|talo	3
saari|järvi	3
raati|huone	3
vetovoimainen	3
kuusikko	3
nuorisotila	3
maa|tee	3
pää|tapahtuma	3
Päijät-Häme	3
Ry	3
ampumarata	3
liikunta|keskus	3
kylpylä|hotelli	3
kaupunki|alue	3
Frankfurtin	3
asunto|messu	3
luento|sali	3
opiskelija-asunto	3
kävely|retki	3
Iitti	3
meloja	3
kesä|juhla	3
ruuhkainen	3
urheilu|talo	3
perjantaisin	3
Tyrnävä	3
lintu|laji	3
pyhä|koulu	3
laitama	3
vahti|mestari	3
liikunta|sali	3
ranta|tie	3
katve	3
R|kioski	3
sota|kylä	3
Urjala	3
lasi|palatsi	3
Puijo	3
ruokailu|tila	3
saari|maa	3
ohjelma|palvelu	3
pito|palvelu	3
hanko	3
kukka|kauppa	3
liikunta|halli	3
bulevardi	3
leikki|kenttä	3
Suonenjoki	3
Pudasjärvi	3
luokkalainen	3
asunto|vaunu	3
näkö|ala|paikka	3
vieru|mäki	3
Sysmä	3
vantaalaistalouksiin	3
sijainti|paikka	3
Otaniemi	3
retkeilijä	3
helsinkiläisten	3
hoito|koti	3
soutu|vene	3
kunta|raja	3
messu|osasto	3
arkipäivisin	3
Tohmajärvi	3
raitio|vaunu|baari	3
keittiö|tähti	3
kuppaus|sessio	3
korkea|saari	3
kangas|niemi	3
ateljee	3
Ristiina	3
loma|koti	3
Herttoniemi	3
Varkaus	3
rakennus|virasto	3
buffetti	3
luoto	3
kalastus|alue	3
vuosi|juhla	3
Sodankylä	3
maalais|talo	3
mutkitella	3
Lapinlahti	3
juhla|tila	3
nuoriso|asia|keskus	3
onnela	3
mökki|kauppa	3
mylly|koski	3
terva|koski	3
kilpailu|paikka	3
luonto|keskus	3
peli|alue	3
sanoma|talo	3
Joutsa	3
observatorio	3
tammi|saari	3
kasarmi	3
Luonto|liitto	3
kosteikko	3
hevos|talli	3
ennakko|ilmoittautuminen	3
soitto|kunta	3
meri|näkö|ala	3
suojaisa	3
senaatti|tori	3
nelisen|kymmenen	3
vuono	3
Petsamo	3
Utajärvi	3
kihla|kunta	3
puisto|alue	3
kaste|juhla	3
nimis|mies	3
kamppi	3
sikala	3
kuohu	3
tennis|kenttä	3
pää|tie	3
leiri|paikka	3
Muonio	3
Vaala	3
city|market	3
haapa|ranta	3
pikku|kylä	3
Hauho	3
Inkoo	3
lajisto	3
valli	3
rajautua	3
mänty|harju	3
Oulunkylä	3
Halikko	3
hiihto|latu	3
ylioppilastalo	3
Viena	3
Asikkala	3
työ|väen|yhdistys	3
Saarijärvi	3
liito-orava	3
Kiasman	3
Ke	3
Etelä|pohjan|maa	3
Levi	3
alppi	3
kohtaus|paikka	3
restaurointi	3
patikoida	3
Kaavi	3
kokoontumis|paikka	3
metsä|alue	3
Mynämäki	3
neva	3
Stockmann	3
kirjasto|auto	3
tilus	3
palo|asema	3
Sauvo	3
Pyynikki	3
majoitus|paikka	3
helsinkiläiset	3
lapsuuden|koti	3
pohja|kerros	3
metsästys|seura	3
Valkeala	3
kansallinen|arkisto	3
ala|järvi	3
länsi|väylä	3
kaski	3
Niili	3
Oulujoen	3
kerros|talo|asunto	3
vuokraamo	3
tanssilava	3
Haapajärvi	3
mutkainen	3
pää|rauta|tie|asema	3
heureka	3
kaupunki|rakenne	3
viljelys	3
musiikki|juhla	3
auton|kuljettaja	3
myynti|paikka	3
kirves|mies	3
Kupittaa	3
Askola	3
Hattula	3
kotiinkuljetus	3
lisä|tila	3
päivän|tasaaja	3
nähtäville	3
Uppsala	3
kaupunki|suunnittelu|lauta|kunta	3
restauroida	3
Jokioinen	3
Perniö	3
kiven|heitto	3
avajaiset	3
kallioinen	3
Siwa	3
Pukkila	3
virkistäytyä	3
etelä|rannikko	3
länsi|metro	3
helluntai|seura|kunta	3
Engel	3
kanjoni	3
kutsu|vieras	3
muisto|tilaisuus	3
asunto|auto	3
matkailu|palvelu	3
kauneus|hoitola	3
särkkä|niemi	3
urheilu|puisto	3
luonto|tyyppi	3
talkoot|lainen	3
hyvä|tasoinen	3
pohja|lahti	3
liike|keskus	3
leiri|ytyä	3
asukas|yhdistys	3
pihatto	3
osa|yleis|kaava	3
touko|kesä|kuu	3
vaaja|koski	3
luonnon|läheinen	3
laaja|salo	3
Rusko	3
linnusto	3
haapa|vesi	3
kulttuuri|maisema	3
kasvu|keskus	3
alue|toimisto	3
Finlandia|talo	3
puna|vuori	3
Tonava	3
kylä|yhteisö	3
näyttely|paikka	3
paikallis|osasto	3
lomailija	3
moottori|vene	3
toimisto|rakennus	3
punka|laidun	3
kesä|kuu|kausi	3
takka|huone	3
reserviläinen	3
solmu|kohta	3
Paltamo	3
keto	3
Tallink	3
pikku|bussi	3
käymälä	3
Teuva	3
sauna|osasto	3
kymi|joki	3
in	4
the	4
and	4
to	4
for	4
is	4
at	4
it	4
you	4
with	4
made	4
my	4
so	4
from	4
that	4
this	4
out	4
was	4
are	4
be	4
about	4
am	4
not	4
do	4
as	4
up	4
or	4
have	4
all	4
an	4
your	4
but	4
yhteteydessä	4
what	4
We	4
we	4
go	4
new	4
like	4
one	4
time	4
will	4
look	4
more	4
love	4
This	4
can	4
has	4
only	4
life	4
must	4
some	4
If	4
good	4
had	4
when	4
after	4
day	4
if	4
here	4
there	4
English	4
see	4
big	4
off	4
now	4
know	4
blog	4
back	4
sorry	4
post	4
get	4
man	4
been	4
our	4
would	4
too	4
who	4
make	4
very	4
How	4
way	4
last	4
first	4
over	4
world	4
they	4
also	4
little	4
old	4
nice	4
hard	4
got	4
play	4
people	4
could	4
under	4
rights	4
how	4
before	4
take	4
done	4
once	4
small	4
There	4
name	4
control	4
should	4
did	4
were	4
work	4
die	4
game	4
long	4
again	4
best	4
come	4
other	4
think	4
happy	4
them	4
please	4
right	4
may	4
born	4
sekoittaa	5
maku	5
paistaa	5
öljy	5
kakku	5
kaataa	5
liha	5
leipä	5
maistua	5
resepti	5
sokeri	5
maito	5
uuni	5
keittää	5
jää|kaappi	5
suola	5
annos	5
muna	5
taikina	5
hedelmä	5
